_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,fluency_assessment,reply,validation_log,abstr_da,abstr_utt,da,type,utt,check_result
903249379,3/12/2016 00:24:28,1920194420,3/12/2016 00:22:38,false,prodege,0.6738,35773741,GBR,N3,Stockton-on-tees,31.52.162.13,"{""text"":""You will arrive at 7:32pm"",""result"":""yes""}",You will arrive at 7:32pm,,"request(arrival_time=""*ARRIVAL_TIME"")",what time will i get there,arrival_time=7:32pm,reply,what time will i get there,
903249379,3/12/2016 00:30:47,1920197534,3/12/2016 00:28:12,false,neodev,0.6667,23017572,USA,CA,Los Angeles,67.215.241.19,"{""text"":""you will get there at 7:32pm approximately"",""result"":""yes""}",you will get there at 7:32pm approximately,,"request(arrival_time=""*ARRIVAL_TIME"")",what time will i get there,arrival_time=7:32pm,reply,what time will i get there,
903249380,3/11/2016 22:17:05,1920093860,3/11/2016 22:15:45,false,instagc,0.9625,20407931,USA,NC,Asheville,71.81.216.225,"{""text"":""The 2:08pm M116 bus can take you from Union Square to Houston Street"",""result"":""yes""}",The 2:08pm M116 bus can take you from Union Square to Houston Street.,,"inform(departure_time=""*TIME"")&inform(ampm=""*AMPM"")",i need a *NUMBER *AMPM,"line=M116, from_stop=Union Square, direction=Houston Street, vehicle=bus, departure_time=2:08pm",reply,i need a two pm,
903249380,3/11/2016 23:00:05,1920141665,3/11/2016 22:57:39,false,neodev,0.6667,23017572,USA,CA,Los Angeles,67.215.241.19,"{""text"":""just take a bus in the line M116 at 2:08pm from Union Square to Houston Street"",""result"":""yes""}",just take a bus in the line M116 at 2:08pm from Union Square to Houston Street,,"inform(departure_time=""*TIME"")&inform(ampm=""*AMPM"")",i need a *NUMBER *AMPM,"line=M116, from_stop=Union Square, direction=Houston Street, vehicle=bus, departure_time=2:08pm",reply,i need a two pm,
903249380,3/12/2016 00:15:41,1920190149,3/12/2016 00:14:05,false,prodege,0.6738,35773741,GBR,N3,Stockton-on-tees,31.52.162.13,"{""text"":""There is a bus on line M116 at 2:08pm travelling from Union Square to Houston Street"",""result"":""yes""}",There is a bus on line M116 at 2:08pm travelling from Union Square to Houston Street,,"inform(departure_time=""*TIME"")&inform(ampm=""*AMPM"")",i need a *NUMBER *AMPM,"line=M116, from_stop=Union Square, direction=Houston Street, vehicle=bus, departure_time=2:08pm",reply,i need a two pm,
903249381,3/11/2016 22:28:48,1920104733,3/11/2016 22:27:37,false,instagc,0.9625,20407931,USA,NC,Asheville,71.81.216.225,"{""text"":""I'm sorry, I can not find a route to Port Authority Bus Terminal"",""result"":""yes""}","I'm sorry, I can not find a route to Port Authority Bus Terminal.",,"inform(to_stop=""*STREET"")",no i want to arrive at *STOP,"*=notfound, to_stop=Port Authority Bus Terminal",apologize,no i want to arrive at Port Authority Bus Terminal,
903249381,3/12/2016 00:22:38,1920193715,3/12/2016 00:20:11,false,prodege,0.6738,35773741,GBR,N3,Stockton-on-tees,31.52.162.13,"{""text"":""I'm sorry, Port Authority Bus Terminal was not found"",""result"":""yes""}","I'm sorry, Port Authority Bus Terminal was not found",,"inform(to_stop=""*STREET"")",no i want to arrive at *STOP,"*=notfound, to_stop=Port Authority Bus Terminal",apologize,no i want to arrive at Port Authority Bus Terminal,
903249381,3/12/2016 00:28:09,1920196378,3/12/2016 00:24:44,false,neodev,0.6667,23017572,USA,CA,Los Angeles,67.215.241.19,"{""text"":""sorry but i could not found any path to Port Authority Bus Terminal"",""result"":""yes""}",sorry but i could not found any path to Port Authority Bus Terminal,,"inform(to_stop=""*STREET"")",no i want to arrive at *STOP,"*=notfound, to_stop=Port Authority Bus Terminal",apologize,no i want to arrive at Port Authority Bus Terminal,
903249382,3/11/2016 22:24:06,1920100228,3/11/2016 22:22:56,false,instagc,0.9625,20407931,USA,NC,Asheville,71.81.216.225,"{""text"":""I'm sorry, I can not find a 5:00 pm subway route."",""result"":""yes""}","I'm sorry, I can not find a 5:00 pm subway route.",,"inform(departure_time=""*TIME"")&inform(ampm=""*AMPM"")&inform(vehicle=""*VEHICLE"")",*NUMBER *AMPM take the *VEHICLE,"*=notfound, departure_time=5:00, ampm=pm, vehicle=subway",apologize,five pm take the subway,
903249382,3/12/2016 00:14:04,1920189400,3/12/2016 00:11:33,false,prodege,0.6738,35773741,GBR,N3,Stockton-on-tees,31.52.162.13,"{""text"":""I'm sorry, a subway connection at 5:00pm was not found."",""result"":""yes""}","I'm sorry, a subway connection at 5:00pm was not found.",,"inform(departure_time=""*TIME"")&inform(ampm=""*AMPM"")&inform(vehicle=""*VEHICLE"")",*NUMBER *AMPM take the *VEHICLE,"*=notfound, departure_time=5:00, ampm=pm, vehicle=subway",apologize,five pm take the subway,
903249382,3/12/2016 01:28:41,1920250050,3/12/2016 01:26:45,false,neodev,0.6667,31650069,CAN,BC,Kelowna,66.183.36.177,"{""text"":""sorry, a 5:00 pm subway is not found "",""result"":""yes""}","sorry, a 5:00 pm subway is not found",,"inform(departure_time=""*TIME"")&inform(ampm=""*AMPM"")&inform(vehicle=""*VEHICLE"")",*NUMBER *AMPM take the *VEHICLE,"*=notfound, departure_time=5:00, ampm=pm, vehicle=subway",apologize,five pm take the subway,
903249383,3/11/2016 22:27:36,1920103528,3/11/2016 22:26:21,false,instagc,0.9625,20407931,USA,NC,Asheville,71.81.216.225,"{""text"":""Where are you coming from and where are you trying to get to?"",""result"":""yes""}",Where are you coming from and where are you trying to get to?,,"inform(departure_time=""*TIME"")",*NUMBER minutes,"from_stop=?, to_stop=?",request,thirty minutes,
903249383,3/12/2016 00:20:10,1920192351,3/12/2016 00:18:29,false,prodege,0.6738,35773741,GBR,N3,Stockton-on-tees,31.52.162.13,"{""text"":""Where are you travelling from, and where is your destination?"",""result"":""yes""}","Where are you travelling from, and where is your destination?",,"inform(departure_time=""*TIME"")",*NUMBER minutes,"from_stop=?, to_stop=?",request,thirty minutes,
903249383,3/12/2016 00:24:33,1920194502,3/12/2016 00:19:50,false,neodev,0.6667,23017572,USA,CA,Los Angeles,67.215.241.19,"{""text"":""i need you to tell me where you come from and where you are going?"",""result"":""yes""}",i need you to tell me where you come from and where you are going?,,"inform(departure_time=""*TIME"")",*NUMBER minutes,"from_stop=?, to_stop=?",request,thirty minutes,
903249384,3/11/2016 22:08:06,1920086205,3/11/2016 22:06:58,false,instagc,0.9625,20407931,USA,NC,Asheville,71.81.216.225,"{""text"":""You want to go to Essex Street? Where are you coming from?"",""result"":""yes""}",You want to go to Essex Street? Where are you coming from?,,"inform(to_stop=""*STOP"")",i wanna go to *STOP,confirm: to_stop=Essex Street; request: from_stop=?,confirm-request,i wanna go to Essex Street,
903249384,3/11/2016 22:36:45,1920113669,3/11/2016 22:20:42,false,neodev,0.6667,23017572,USA,CA,Los Angeles,67.215.241.19,"{""text"":""ok you wanna go to Essex Street but i need you to tell me from where you come and where you are going?"",""result"":""yes""}",ok you wanna go to Essex Street but i need you to tell me from where you come and where you are going?,,"inform(to_stop=""*STOP"")",i wanna go to *STOP,confirm: to_stop=Essex Street; request: from_stop=?,confirm-request,i wanna go to Essex Street,
903249384,3/11/2016 23:21:18,1920155771,3/11/2016 23:18:37,false,prodege,0.6677,18972023,GBR,H9,London,87.113.248.129,"{""text"":""Where do you want to go to Essex Street from?"",""result"":""yes""}",Where do you want to go to Essex Street from?,,"inform(to_stop=""*STOP"")",i wanna go to *STOP,confirm: to_stop=Essex Street; request: from_stop=?,confirm-request,i wanna go to Essex Street,
903249385,3/11/2016 22:09:49,1920087582,3/11/2016 22:08:07,false,instagc,0.9625,20407931,USA,NC,Asheville,71.81.216.225,"{""text"":""I'm sorry, I can not find a route at 11:00 in the morning."",""result"":""yes""}","I'm sorry, I can not find a route at 11:00 in the morning.",,"inform(departure_time=""*TIME"")&inform(ampm=""*AMPM"")",is there an alternative route at *NUMBER *AMPM,"*=notfound, departure_time=11:00, ampm=am",apologize,is there an alternative route at eleven am,
903249385,3/11/2016 22:41:05,1920118781,3/11/2016 22:36:50,false,neodev,0.6667,23017572,USA,CA,Los Angeles,67.215.241.19,"{""text"":""sorry but i could not found an alternative route at 11:00 am"",""result"":""yes""}",sorry but i could not found an alternative route at 11:00 am,,"inform(departure_time=""*TIME"")&inform(ampm=""*AMPM"")",is there an alternative route at *NUMBER *AMPM,"*=notfound, departure_time=11:00, ampm=am",apologize,is there an alternative route at eleven am,
903249385,3/11/2016 23:26:15,1920159141,3/11/2016 23:21:19,false,prodege,0.6677,18972023,GBR,H9,London,87.113.248.129,"{""text"":""An alternative at 11:00 am is not found I am sorry."",""result"":""yes""}",An alternative at 11:00 am is not found I am sorry.,,"inform(departure_time=""*TIME"")&inform(ampm=""*AMPM"")",is there an alternative route at *NUMBER *AMPM,"*=notfound, departure_time=11:00, ampm=am",apologize,is there an alternative route at eleven am,
903249386,3/11/2016 22:24:06,1920100223,3/11/2016 22:22:56,false,instagc,0.9625,20407931,USA,NC,Asheville,71.81.216.225,"{""text"":""I'm sorry, I can not find a 12:00 afternoon connection."",""result"":""yes""}","I'm sorry, I can not find a 12:00 afternoon connection.",,"inform(departure_time=""*TIME"")&inform(ampm=""*AMPM"")",for *NUMBER *AMPM,"*=notfound, departure_time=12:00, ampm=pm",apologize,for twelve pm,
903249386,3/12/2016 00:14:04,1920189397,3/12/2016 00:11:33,false,prodege,0.6738,35773741,GBR,N3,Stockton-on-tees,31.52.162.13,"{""text"":""I'm sorry, a connection at 12:00pm was not found."",""result"":""yes""}","I'm sorry, a connection at 12:00pm was not found.",,"inform(departure_time=""*TIME"")&inform(ampm=""*AMPM"")",for *NUMBER *AMPM,"*=notfound, departure_time=12:00, ampm=pm",apologize,for twelve pm,
903249386,3/12/2016 01:28:41,1920250051,3/12/2016 01:26:45,false,neodev,0.6667,31650069,CAN,BC,Kelowna,66.183.36.177,"{""text"":""sorry, 12:00 pm is not found"",""result"":""yes""}","sorry, 12:00 pm is not found",,"inform(departure_time=""*TIME"")&inform(ampm=""*AMPM"")",for *NUMBER *AMPM,"*=notfound, departure_time=12:00, ampm=pm",apologize,for twelve pm,
903249387,3/11/2016 22:14:25,1920091380,3/11/2016 22:13:16,false,instagc,0.9625,20407931,USA,NC,Asheville,71.81.216.225,"{""text"":""I'm sorry, I can not find a route at 8:00 in the morning."",""result"":""yes""}","I'm sorry, I can not find a route at 8:00 in the morning.",,"inform(departure_time=""*TIME"")&inform(ampm=""*AMPM"")",same destination in the *AMPM at *NUMBER,"*=notfound, departure_time=8:00, ampm=am",apologize,same destination in the morning at eight,
903249387,3/11/2016 22:55:38,1920136536,3/11/2016 22:52:45,false,neodev,0.6667,23017572,USA,CA,Los Angeles,67.215.241.19,"{""text"":""sorry but i could not found the destination at 8:00 am"",""result"":""yes""}",sorry but i could not found the destination at 8:00 am,,"inform(departure_time=""*TIME"")&inform(ampm=""*AMPM"")",same destination in the *AMPM at *NUMBER,"*=notfound, departure_time=8:00, ampm=am",apologize,same destination in the morning at eight,
903249387,3/11/2016 23:38:54,1920168427,3/11/2016 23:35:13,false,prodege,0.6677,18972023,GBR,H9,London,87.113.248.129,"{""text"":""Apologies, a connection at 8:00 am is not found."",""result"":""yes""}","Apologies, a connection at 8:00 am is not found.",,"inform(departure_time=""*TIME"")&inform(ampm=""*AMPM"")",same destination in the *AMPM at *NUMBER,"*=notfound, departure_time=8:00, ampm=am",apologize,same destination in the morning at eight,
903249388,3/11/2016 21:35:35,1920063826,3/11/2016 21:33:49,false,zoombucks,0.6858,4711962,CAN,ON,Markham,76.68.124.132,"{""text"":""take line L subway at 9:11pm from port authority bus terminal dir city hall"",""result"":""yes""}",take line L subway at 9:11pm from port authority bus terminal dir city hall,,"inform(departure_time=""*TIME"")&inform(ampm=""*AMPM"")",yes *NUMBER *AMPM,"line=L, from_stop=Port Authority Bus Terminal, vehicle=subway, direction=City Hall, departure_time=9:11pm",reply,yes nine pm,
903249388,3/11/2016 22:04:44,1920083904,3/11/2016 22:03:17,false,instagc,0.9625,20407931,USA,NC,Asheville,71.81.216.225,"{""text"":""Take the 9:11pm subway to get to City Hall from Port Authority Bus Terminal. Take line L."",""result"":""yes""}",Take the 9:11pm subway to get to City Hall from Port Authority Bus Terminal. Take line L.,,"inform(departure_time=""*TIME"")&inform(ampm=""*AMPM"")",yes *NUMBER *AMPM,"line=L, from_stop=Port Authority Bus Terminal, vehicle=subway, direction=City Hall, departure_time=9:11pm",reply,yes nine pm,
903249388,3/11/2016 22:49:14,1920128414,3/11/2016 22:44:32,false,neodev,0.6667,23017572,USA,CA,Los Angeles,67.215.241.19,"{""text"":""just take the subway in the line L at 9:11pm from Port Authority Bus Terminal to City Hall"",""result"":""yes""}",just take the subway in the line L at 9:11pm from Port Authority Bus Terminal to City Hall,,"inform(departure_time=""*TIME"")&inform(ampm=""*AMPM"")",yes *NUMBER *AMPM,"line=L, from_stop=Port Authority Bus Terminal, vehicle=subway, direction=City Hall, departure_time=9:11pm",reply,yes nine pm,
903249389,3/11/2016 21:33:49,1920062671,3/11/2016 21:32:03,false,zoombucks,0.6858,4711962,CAN,ON,Markham,76.68.124.132,"{""text"":""not found from where to bryant park"",""result"":""yes""}",not found from where to bryant park,,"inform(to_stop=""*STREET"")",i want to go to *STOP hello,"*=notfound, to_stop=Bryant Park",apologize,i want to go to Bryant Park hello,
903249389,3/11/2016 22:03:17,1920082895,3/11/2016 21:55:07,false,instagc,0.9625,20407931,USA,NC,Asheville,71.81.216.225,"{""text"":""I'm sorry, I can not find a route to Bryant Park."",""result"":""yes""}","I'm sorry, I can not find a route to Bryant Park.",,"inform(to_stop=""*STREET"")",i want to go to *STOP hello,"*=notfound, to_stop=Bryant Park",apologize,i want to go to Bryant Park hello,
903249389,3/11/2016 23:43:15,1920171486,3/11/2016 23:38:55,false,prodege,0.6677,18972023,GBR,H9,London,87.113.248.129,"{""text"":""Apologies, a connection to Bryant Park is not found"",""result"":""yes""}","Apologies, a connection to Bryant Park is not found",,"inform(to_stop=""*STREET"")",i want to go to *STOP hello,"*=notfound, to_stop=Bryant Park",apologize,i want to go to Bryant Park hello,
903249390,3/11/2016 22:21:37,1920098177,3/11/2016 22:20:08,false,instagc,0.9625,20407931,USA,NC,Asheville,71.81.216.225,"{""text"":""Okay, you want a bus instead?"",""result"":""yes""}","Okay, you want a bus instead?",,"inform(vehicle=""*VEHICLE"")",i'd rather use the *VEHICLE,vehicle=bus,confirm,i'd rather use the bus,
903249390,3/12/2016 00:11:00,1920187653,3/11/2016 23:50:05,false,neodev,0.6667,23017572,USA,CA,Los Angeles,67.215.241.19,"{""text"":""ok you rather use the bus"",""result"":""yes""}",ok you rather use the bus,,"inform(vehicle=""*VEHICLE"")",i'd rather use the *VEHICLE,vehicle=bus,confirm,i'd rather use the bus,
903249390,3/12/2016 00:27:21,1920196031,3/12/2016 00:24:42,false,prodege,0.6738,35773741,GBR,N3,Stockton-on-tees,31.52.162.13,"{""text"":""You want a bus."",""result"":""yes""}",You want a bus.,,"inform(vehicle=""*VEHICLE"")",i'd rather use the *VEHICLE,vehicle=bus,confirm,i'd rather use the bus,
903249391,3/11/2016 22:28:48,1920104732,3/11/2016 22:27:37,false,instagc,0.9625,20407931,USA,NC,Asheville,71.81.216.225,"{""text"":""Okay, so you want to go to Roosevelt Island at 9:00? Where are you coming from?"",""result"":""yes""}","Okay, so you want to go to Roosevelt Island at 9:00? Where are you coming from?",,"inform(to_stop=""*STREET"")&inform(departure_time=""*TIME"")",i want to change my mind and go to *STOP at *NUMBER o'clock,"confirm: to_stop=Roosevelt Island, departure_time=9:00; request: from_stop=?",confirm-request,i want to change my mind and go to Roosevelt Island at nine o'clock,
903249391,3/12/2016 00:22:38,1920193725,3/12/2016 00:20:11,false,prodege,0.6738,35773741,GBR,N3,Stockton-on-tees,31.52.162.13,"{""text"":""You want to go to Roosevelt Island at 9:00. Where are you travelling from?"",""result"":""yes""}",You want to go to Roosevelt Island at 9:00. Where are you travelling from?,,"inform(to_stop=""*STREET"")&inform(departure_time=""*TIME"")",i want to change my mind and go to *STOP at *NUMBER o'clock,"confirm: to_stop=Roosevelt Island, departure_time=9:00; request: from_stop=?",confirm-request,i want to change my mind and go to Roosevelt Island at nine o'clock,
903249391,3/12/2016 00:28:09,1920196382,3/12/2016 00:24:44,false,neodev,0.6667,23017572,USA,CA,Los Angeles,67.215.241.19,"{""text"":""ok you want to go to Roosevelt Island at 9:00 but i need you to tell me where you come from?"",""result"":""yes""}",ok you want to go to Roosevelt Island at 9:00 but i need you to tell me where you come from?,,"inform(to_stop=""*STREET"")&inform(departure_time=""*TIME"")",i want to change my mind and go to *STOP at *NUMBER o'clock,"confirm: to_stop=Roosevelt Island, departure_time=9:00; request: from_stop=?",confirm-request,i want to change my mind and go to Roosevelt Island at nine o'clock,
